id_animal,numero_microchip,nome_animal,especie,raca,cor_base,sexo,idade_animal
62513,None,Greybunz,Coelho Domestico,Lionhead,Cinza e Branco,Macho,85
62514,985121003124365,Scooby,Cachorro,Bully Breed Mix,Tigrado,Macho,109
62515,981020025202061,Doozie,Cachorro,Bully Breed Mix,Branco e Tigrado,Macho,36
62516,981020027781536,Bella,Cachorro,Beagle/Chihuahua,Preto e Castanho,Femea,10
62516,981020027781536,Bella,Cachorro,Beagle/Chihuahua,Preto e Castanho,Femea,10
62517,981020027779040,Georgia,Cachorro,German Shepherd Dog/Hound,Tigrado,Femea,0
62518,981020027756644,Apollo Texas,Cachorro,Catahoula Leopard Dog/Bully Breed Mix,Tigrado,Macho,13
62518,981020027756644,Apollo Texas,Cachorro,Catahoula Leopard Dog/Bully Breed Mix,Tigrado,Macho,13
62518,981020027756644,Apollo Texas,Cachorro,Catahoula Leopard Dog/Bully Breed Mix,Tigrado,Macho,13
62519,981020029333271,Rosco,Cachorro,Husky/German Shepherd Dog,Branco,Macho,28
62520,981020029704171,Pete,Cachorro,Boxer/Mix,Branco e Preto,Macho,8
62521,None,Luna,Cachorro,Mix,Creme,Femea,35
62522,981020027704308,Tortilla,Gato,British Shorthair/Domestic Short Hair,"Marrom, Preto e Branco",Femea,24
62523,981020029340969,Fey,Gato,Domestic Short Hair,Tartaruga,Femea,72
62526,None,Jinxy,Gato,Domestic Short Hair,Marrom e Preto,Femea,26
62527,981020027763903,Noodles,Gato,Domestic Short Hair,Marrom,Femea,12
62527,981020027763903,Noodles,Gato,Domestic Short Hair,Marrom,Femea,12
62528,981020029731174,Neil Armstrong,Gato,Domestic Long Hair,Laranja e Branco,Macho,12
62529,981020009926301,Hunter Stewart,Cachorro,Airedale Terrier,Preto e Castanho,Macho,67
62530,0A133A7112,Josie,Cachorro,Beagle,Branco e Fígado,Femea,88
62530,0A133A7112,Josie,Cachorro,Beagle,Branco e Fígado,Femea,88
62530,0A133A7112,Josie,Cachorro,Beagle,Branco e Fígado,Femea,88
62533,None,Denzell aka Sherlock,Gato,Domestic Short Hair,Cinza e Branco,Macho,24
62534,991001001531128,Leo,Cachorro,Shiba Inu,Vermelho,Macho,12
62535,None,Rosalee,Coelho Domestico,Havana,Marrom,Femea,52
62541,981020027760581,Caeser,Cachorro,Beagle,Preto e Castanho,Macho,6
62543,981020027767566,Henry,Cachorro,Redbone Coonhound,Vermelho e Preto,Macho,36
62544,None,Zelda,Gato,Domestic Short Hair,Cálico,Femea,26
62545,981020027821352,Jack Nicholson,Gato,Domestic Long Hair,Preto e Branco,Macho,86
62545,981020027821352,Jack Nicholson,Gato,Domestic Long Hair,Preto e Branco,Macho,86
62545,981020027821352,Jack Nicholson,Gato,Domestic Long Hair,Preto e Branco,Macho,86
62546,981020027752147,Cindy Clawford,Gato,Domestic Short Hair,"Marrom, Preto e Branco",Femea,9
62547,981020027768740,Pawdry Hepburn,Gato,Domestic Short Hair,Preto e Marrom,Femea,9
62548,None,Birdy,Gato,Domestic Short Hair,Prata,Desconhecido,14
62549,981020029045573,Mac,Cachorro,Hound/Mix,Dourado,Macho,6
62550,981020019030767,Red,Cachorro,Coonhound,Vermelho,Femea,55
62553,981020029390636,Sheila,Cachorro,German Shorthaired Pointer/Bully Breed Mix,Branco e Marrom,Femea,12
62554,981020029351580,Rey,Gato,Domestic Short Hair,"Marrom, Preto e Branco",Macho,26
62555,981020027770955,Goldie,Cachorro,Labrador Retriever/Mix,Castanho,Femea,13
62555,981020027770955,Goldie,Cachorro,Labrador Retriever/Mix,Castanho,Femea,13
62556,981020029724647,Molly,Cachorro,Labrador Retriever/Mix,Branco e Preto,Femea,14
62556,981020029724647,Molly,Cachorro,Labrador Retriever/Mix,Branco e Preto,Femea,14
62557,981020029746021,Herb,Gato,Domestic Short Hair,Laranja e Branco,Macho,12
62558,981020011430744,Callie,Gato,Domestic Short Hair,Cálico,Femea,59
62559,981020029716492,Baby,Gato,Domestic Short Hair,Preto,Femea,96
62560,None,Lucy,Hamster,Fancy,Marrom e Branco,Femea,0
62562,981020029323735,Thanos,Gato,Domestic Short Hair,Preto,Macho,122
62563,981020027746766,Thurgood,Gato,Domestic Short Hair,Preto,Macho,137
62563,981020027746766,Thurgood,Gato,Domestic Short Hair,Preto,Macho,137
62564,981020027776704,Thelma,Gato,Domestic Short Hair,Cinza,Femea,75
62565,981020027776998,Thursday,Gato,Domestic Short Hair,Marrom e Preto,Femea,125
62565,981020027776998,Thursday,Gato,Domestic Short Hair,Marrom e Preto,Femea,125
62566,981020027815334,Thistle,Gato,Domestic Short Hair,Cálico,Femea,65
62567,981020027829305,Gina,Cachorro,Mastiff,Tigrado,Femea,14
62569,991001000503529,Dougar,Cachorro,Husky,Branco,Macho,23
62569,991001000503529,Dougar,Cachorro,Husky,Branco,Macho,23
62570,None,Duke,Cachorro,Bully Breed Mix,Tigrado,Macho,62
62571,981020027762246,Eliza,Cachorro,Labrador Retriever/Shar Pei,Tigrado,Femea,18
62574,None,Fleetwood,Hamster,Syrian,Marrom,Macho,12
62575,981020013641735,Finley,Cachorro,German Shepherd Dog,Creme,Macho,74
62576,981020029374019,Levi,Cachorro,Bully Breed Mix,Tigrado,Macho,24
62577,985113001641274,Jada,Cachorro,Bully Breed Mix,Tigrado,Femea,60
62578,981020029717222,Rusty,Cachorro,Chihuahua/Miniature Pinscher,Preto,Macho,26
62579,981020027790062,Brody,Gato,Domestic Short Hair,Preto e Branco,Macho,73
62580,981020027790823,Hadley,Gato,Domestic Long Hair,Marrom,Femea,120
62582,981020027768227,Papaya,Gato,Domestic Short Hair,Tricolor,Macho,61
62584,981020027777920,Sega,Cachorro,Terrier/Mix,Preto,Macho,85
62584,981020027777920,Sega,Cachorro,Terrier/Mix,Preto,Macho,85
62585,981020027706207,Fanta,Gato,Domestic Short Hair,Laranja,Femea,0
62586,981020027779907,Tang,Gato,Domestic Short Hair,Laranja,Femea,0
62587,None,Black Widow,Coelho Domestico,Rex,Preto e Branco,Femea,11
62588,981020027851975,Gidget,Cachorro,Hound/Mix,Branco e Castanho,Femea,25
62588,981020027851975,Gidget,Cachorro,Hound/Mix,Branco e Castanho,Femea,25
62589,981020027841990,Lucky,Cachorro,Golden Retriever/Poodle,Castanho e Branco,Macho,0
62591,981020027765247,Ollie,Gato,Domestic Short Hair,Branco e Preto,Macho,0
62594,None,Aspen,Gato,Domestic Short Hair,Preto e Marrom,Femea,60
62595,None,Friday,Gato,Domestic Short Hair,Branco e Preto,Macho,24
62597,981020029726532,Hedgwig,Gato,Siamese/Domestic Short Hair,Lynx Point,Macho,12
62597,981020029726532,Hedgwig,Gato,Siamese/Domestic Short Hair,Lynx Point,Macho,12
62598,None,Ellie,Cachorro,Chihuahua,Tricolor,Femea,74
62599,None,Lincoln,Gato,Domestic Short Hair,Preto e Branco,Macho,72
62600,None,Thumper,Coelho Domestico,American,Cinza,Macho,6
62601,981020027757855,Bandit,Gato,Domestic Short Hair,Preto e Branco,Macho,49
62602,981020029365397,Edgar,Cachorro,Redbone Coonhound,Vermelho,Macho,6
62603,None,Lionel,Coelho Domestico,Lionhead,Branco e Laranja,Macho,30
62606,0A1307081D,Moxie,Gato,Bombay,Preto,Macho,97
62607,0A10583C69,The Callie Young,Gato,Domestic Short Hair,Cálico,Femea,132
62608,981020027795387,Freckles,Cachorro,Heeler,Preto Merle,Macho,9
62609,981020027780743,Sprinkles,Cachorro,Heeler,Tricolor,Macho,9
62610,981020027816817,Zora,Cachorro,Hound/Mix,Vermelho,Femea,0
62611,981020009928423,Thor,Cachorro,Shep Mix,Marrom,Macho,64
62611,981020009928423,Thor,Cachorro,Shep Mix,Marrom,Macho,64
62612,981020027824422,Jazzmin,Cachorro,Bully Breed Mix,Castanho,Femea,19
62612,981020027824422,Jazzmin,Cachorro,Bully Breed Mix,Castanho,Femea,19
62614,981020025693654,Lila,Cachorro,Border Collie/Mix,Preto e Branco,Femea,0
62615,981020029367694,Xander,Cachorro,Beagle,Preto e Branco,Macho,0
62616,981020027813215,Good Kitty,Gato,Domestic Short Hair,Cinza e Branco,Femea,110
62617,981020027752756,Maverick,Cachorro,Husky,Preto e Branco,Macho,24
62618,None,Whiskey,Cachorro,Shep Mix,Chocolate,Femea,12
62620,0A113C7B3C,Reese,Gato,Domestic Short Hair,Tartaruga,Femea,120
62621,None,BG,Coelho Domestico,American,Preto e Branco,Femea,13
62622,981020027809164,Sassy,Gato,Domestic Short Hair,Tartaruga,Femea,95
62622,981020027809164,Sassy,Gato,Domestic Short Hair,Tartaruga,Femea,95
62623,981020029736585,Emma,Cachorro,Terrier,Castanho,Femea,21
62624,None,Trapper,Gato,Domestic Medium Hair,Marrom e Preto,Macho,60
62626,981020027060808,Laika,Cachorro,Basenji/Shiba Inu,Castanho e Branco,Femea,6
62627,981020015411439,Jezebel,Gato,Domestic Short Hair,Cinza e Branco,Femea,48
62627,981020015411439,Jezebel,Gato,Domestic Short Hair,Cinza e Branco,Femea,48
62628,981020025634052,Laramie,Cachorro,Beagle/Walker Hound,"Marrom, Preto e Branco",Macho,7
62629,981020021828219,Pete,Cachorro,Corgi,Marrom e Branco,Macho,16
62630,981020029352566,Bellarina,Gato,Domestic Short Hair,Preto,Femea,8
62631,982000411292181,Kolby,Cachorro,Bully Breed Mix,Branco,Macho,48
62632,981020031357456,Black Beauty,Gato,Domestic Long Hair,Preto,Macho,15
62632,981020031357456,Black Beauty,Gato,Domestic Long Hair,Preto,Macho,15
62633,981020027820263,Rocky the Rebel,Cachorro,Chihuahua,Castanho e Branco,Macho,0
62634,981020009305751,Louie,Gato,Domestic Short Hair,Laranja,Macho,74
62635,0A11077B16,Mowgli,Gato,Domestic Short Hair,Preto e Marrom,Macho,130
62636,981020029346081,Simon,Gato,Domestic Medium Hair,Preto e Marrom,Macho,24
62637,981020029338107,Sai,Gato,Domestic Medium Hair,Cinza,Macho,12
62638,981020027849028,Fiona,Gato,Domestic Short Hair,Laranja,Femea,12
62641,981020017480232,Spicey,Gato,Domestic Short Hair,Torbie,Femea,43
62642,981020017250274,Ava,Cachorro,Bully Breed Mix,Tigrado,Femea,36
62643,078315514,Todd,Cachorro,Hound/American Fox Hound,Preto e Branco,Macho,108
62644,981020027822745,Betty,Cachorro,Hound/Mix,Tricolor,Femea,12
62644,981020027822745,Betty,Cachorro,Hound/Mix,Tricolor,Femea,12
62644,981020027822745,Betty,Cachorro,Hound/Mix,Tricolor,Femea,12
62645,None,Peanut,Cachorro,Retriever/German Shepherd Dog,Castanho,Macho,121
62646,0A104A2040,Sour Patch Kid,Cachorro,Pomeranian/Mix,Castanho,Femea,145
62647,981020029071870,Mercury,Cachorro,Hound/Mix,Preto e Branco,Femea,0
62648,136215757A,Cherry Bomb,Cachorro,Vizsla,Vermelho,Femea,126
62650,981020027787092,Simba,Gato,Domestic Short Hair,Bege e Branco,Macho,7
62650,981020027787092,Simba,Gato,Domestic Short Hair,Bege e Branco,Macho,7
62651,981020027814186,Mojo,Gato,Domestic Short Hair,Cinza,Macho,7
62651,981020027814186,Mojo,Gato,Domestic Short Hair,Cinza,Macho,7
62652,981020027819558,Macho Nacho,Gato,Domestic Long Hair,Preto e Branco,Femea,0
62652,981020027819558,Macho Nacho,Gato,Domestic Long Hair,Preto e Branco,Femea,0
62653,981020029047471,Colby Jack,Gato,Domestic Long Hair,Laranja e Branco,Macho,0
62653,981020029047471,Colby Jack,Gato,Domestic Long Hair,Laranja e Branco,Macho,0
62655,981020027776849,Camilla,Cachorro,Fox Terrier/Chow Chow,Marrom,Femea,91
62656,981020027860218,Captain Killian Hook,Gato,British Shorthair/Mix,Cinza,Macho,10
62656,981020027860218,Captain Killian Hook,Gato,British Shorthair/Mix,Cinza,Macho,10
62656,981020027860218,Captain Killian Hook,Gato,British Shorthair/Mix,Cinza,Macho,10
62657,None,Thumper Magnolia,Coelho Domestico,American/Himalayan,Branco e Marrom,Femea,25
62658,981020025673215,Hazel,Gato,Domestic Short Hair,Preto e Marrom,Femea,9
62660,981020027750052,Bullfrog,Cachorro,German Shepherd Dog,Preto e Castanho,Macho,6
62661,47611A7555,Mader,Cachorro,Beagle/Terrier,Tricolor,Macho,156
62661,47611A7555,Mader,Cachorro,Beagle/Terrier,Tricolor,Macho,156
62662,981020027786790,Sampson,Gato,Domestic Medium Hair,Laranja e Branco,Macho,11
62663,981020027788253,Peaches,Gato,Domestic Short Hair,Laranja e Branco,Femea,11
62664,981020027785905,Danny,Gato,Domestic Medium Hair,Cinza e Branco,Macho,11
62665,None,Monty,Cachorro,"Poodle, Toy",Preto,Macho,48
62665,None,Monty,Cachorro,"Poodle, Toy",Preto,Macho,48
62666,981020027770049,Jake,Cachorro,Yorkshire Terrier,Prata e Castanho,Macho,36
62667,None,Bruce,Cachorro,Jack Russell Terrier,Branco e Marrom,Macho,13
62668,981020027804187,Solo,Cachorro,Chihuahua/Bully Breed Mix,Branco e Preto,Macho,15
62676,981020029316244,Hanna,Cachorro,Border Collie/Australian Shepherd,"Marrom, Preto e Branco",Femea,120
62677,981020029375173,Moon Sugar,Cachorro,Bully Breed Mix,Branco e Marrom,Femea,10
62678,None,Maxine,Gato,Domestic Short Hair,Laranja,Femea,10
62679,981020027810633,Tyson,Cachorro,Bully Breed Mix,Tigrado e Branco,Macho,49
62680,None,Raptor,Gato,Domestic Short Hair,Laranja,Macho,35
62681,981020017495297,Mikey,Cachorro,Terrier/Pug,Creme,Macho,44
62682,None,Eli,Cachorro,Golden Retriever/Mix,Vermelho,Macho,100
62683,981020025215094,Luna Ray,Cachorro,Terrier/Whippet,Preto,Femea,28
62683,981020025215094,Luna Ray,Cachorro,Terrier/Whippet,Preto,Femea,28
62684,None,Wren,Gato,Domestic Short Hair,Branco e Marrom,Macho,84
62685,981020027837454,Barbara Ann,Gato,Domestic Short Hair,Preto,Femea,10
62686,981020029338257,Beats,Gato,Domestic Short Hair,Preto e Branco,Macho,38
62688,941000017775484,Toby,Cachorro,Boston Terrier/Beagle,Marrom e Branco,Macho,41
62689,None,Mousy,Cachorro,Bluetick Coonhound,Preto e Castanho,Femea,36
62691,981020027859853,Peanuts,Gato,Domestic Short Hair,Preto,Macho,0
62691,981020027859853,Peanuts,Gato,Domestic Short Hair,Preto,Macho,0
62692,981020029013437,Pepper,Gato,Domestic Short Hair,Preto,Macho,0
62692,981020029013437,Pepper,Gato,Domestic Short Hair,Preto,Macho,0
62693,981020027800108,Pipsqueak,Gato,Domestic Short Hair,Preto,Macho,0
62693,981020027800108,Pipsqueak,Gato,Domestic Short Hair,Preto,Macho,0
62694,981020025476355,Perras,Gato,Domestic Short Hair,Cinza,Macho,0
62694,981020025476355,Perras,Gato,Domestic Short Hair,Cinza,Macho,0
62695,981020025698086,Piper,Gato,Domestic Short Hair,Preto,Femea,0
62695,981020025698086,Piper,Gato,Domestic Short Hair,Preto,Femea,0
62695,981020025698086,Piper,Gato,Domestic Short Hair,Preto,Femea,0
62697,None,Travis Scott,Coelho Domestico,American,Branco,Macho,7
62698,None,Kylie Jenner,Coelho Domestico,American,Branco e Preto,Femea,7
62699,981020027748027,Yuna,Cachorro,Labrador Retriever/Mix,Preto,Femea,36
62701,981020029740670,Simba,Gato,Domestic Short Hair,Laranja e Branco,Macho,0
62702,981020027756981,Justine,Gato,Domestic Short Hair,Tartaruga,Femea,0
62703,981020029320871,Frieda,Cachorro,Hound/Mix,Tigrado,Femea,26
62703,981020029320871,Frieda,Cachorro,Hound/Mix,Tigrado,Femea,26
62704,981020029333710,Bernard,Cachorro,Hound/Mix,Tigrado,Macho,0
62704,981020029333710,Bernard,Cachorro,Hound/Mix,Tigrado,Macho,0
62705,981020029386032,Baxter,Cachorro,Hound/Mix,Tigrado,Macho,0
62705,981020029386032,Baxter,Cachorro,Hound/Mix,Tigrado,Macho,0
62706,981020029314370,Barney,Cachorro,Hound/Mix,Preto,Macho,0
62706,981020029314370,Barney,Cachorro,Hound/Mix,Preto,Macho,0
62707,981020029372262,Betty,Cachorro,Hound/Mix,Tigrado e Branco,Femea,0
62707,981020029372262,Betty,Cachorro,Hound/Mix,Tigrado e Branco,Femea,0
62708,981020029336305,Beatrice,Cachorro,Hound/Mix,Preto e Branco,Femea,0
62708,981020029336305,Beatrice,Cachorro,Hound/Mix,Preto e Branco,Femea,0
62709,981020029340581,Jellybean,Cachorro,Hound/Mix,Tigrado,Femea,0
62709,981020029340581,Jellybean,Cachorro,Hound/Mix,Tigrado,Femea,0
62710,981020025690880,Bruno,Cachorro,Hound/Mix,Preto,Macho,0
62710,981020025690880,Bruno,Cachorro,Hound/Mix,Preto,Macho,0
62711,981020029387115,Bonny,Cachorro,Hound/Mix,Tigrado,Femea,0
62711,981020029387115,Bonny,Cachorro,Hound/Mix,Tigrado,Femea,0
62712,None,Donna,Gato,Domestic Short Hair,Marrom e Preto,Femea,27
62713,981020027802746,Sophie,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62713,981020027802746,Sophie,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62714,981020025688153,Gregoris,Gato,Domestic Short Hair,Marrom e Preto,Macho,0
62714,981020025688153,Gregoris,Gato,Domestic Short Hair,Marrom e Preto,Macho,0
62715,981020029056474,Tanya,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62715,981020029056474,Tanya,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62716,981020027793226,Ali,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62716,981020027793226,Ali,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62716,981020027793226,Ali,Gato,Domestic Short Hair,Marrom e Preto,Femea,0
62718,981020013870835,Clint,Gato,Domestic Short Hair,Preto,Macho,30
62719,981020025668036,Trooper,Cachorro,German Shepherd Dog/Hound,Preto e Castanho,Macho,80
62720,981020013773963,Raggy,Cachorro,Bully Breed Mix,Tigrado e Branco,Macho,36
62721,991001001137973,Bailey,Cachorro,Jack Russell Terrier,Branco e Castanho,Femea,24
62722,991001001137974,Jupiter,Cachorro,Jack Russell Terrier,Branco e Castanho,Macho,27
62722,991001001137974,Jupiter,Cachorro,Jack Russell Terrier,Branco e Castanho,Macho,27
62722,991001001137974,Jupiter,Cachorro,Jack Russell Terrier,Branco e Castanho,Macho,27
62723,981020029330243,Pip,Gato,Domestic Short Hair,Preto e Branco,Macho,9
62724,981020027779449,Odie,Gato,Manx/Domestic Short Hair,Preto e Branco,Macho,9
62726,985112010439786,Cooper,Cachorro,German Shepherd Dog,Preto e Castanho,Macho,23
62727,None,Bear,Cachorro,Boxer,Vermelho,Macho,120
62729,981020029743341,The Sweetness,Gato,Domestic Short Hair,Calico Diluido,Femea,8
62730,981020027762770,Badge,Gato,Domestic Medium Hair,Cinza e Branco,Macho,32
62731,None,Raccoonie,Gato,Snowshoe/Domestic Short Hair,Chocolate Point,Femea,25
62732,None,Pudgey,Gato,Domestic Short Hair/Snowshoe,Cálico,Femea,25
62734,981020027802831,Peachy,Cachorro,Bully Breed Mix/Boxer,Marrom,Femea,6
62734,981020027802831,Peachy,Cachorro,Bully Breed Mix/Boxer,Marrom,Femea,6
62735,981020029324096,Griffith,Gato,Domestic Short Hair,Marrom e Branco,Macho,0
62735,981020029324096,Griffith,Gato,Domestic Short Hair,Marrom e Branco,Macho,0
62735,981020029324096,Griffith,Gato,Domestic Short Hair,Marrom e Branco,Macho,0
62736,981020027799289,Beverly,Gato,Domestic Short Hair,Marrom e Branco,Femea,0
62736,981020027799289,Beverly,Gato,Domestic Short Hair,Marrom e Branco,Femea,0
62736,981020027799289,Beverly,Gato,Domestic Short Hair,Marrom e Branco,Femea,0
62737,981020027854907,Hammond,Gato,Domestic Short Hair,Marrom e Branco,Macho,0
62737,981020027854907,Hammond,Gato,Domestic Short Hair,Marrom e Branco,Macho,0
62737,981020027854907,Hammond,Gato,Domestic Short Hair,Marrom e Branco,Macho,0
62738,981020027793378,Theresa,Gato,Domestic Short Hair,Marrom e Branco,Femea,0
62738,981020027793378,Theresa,Gato,Domestic Short Hair,Marrom e Branco,Femea,0
62738,981020027793378,Theresa,Gato,Domestic Short Hair,Marrom e Branco,Femea,0
62739,981020029035955,Evelyn,Gato,Domestic Short Hair,Marrom e Branco,Femea,14
62739,981020029035955,Evelyn,Gato,Domestic Short Hair,Marrom e Branco,Femea,14
62739,981020029035955,Evelyn,Gato,Domestic Short Hair,Marrom e Branco,Femea,14
62741,None,Rusty,Cachorro,"Poodle, Miniature",Vermelho,Macho,111
62742,None,Andy,Cachorro,Labrador Retriever,Amarelo,Macho,108
62743,981020029372454,Drama Llama,Cachorro,Australian Shepherd,Marrom e Branco,Femea,15
62748,None,Freya,Coelho Domestico,Lionhead,Azul,Femea,36
62749,981020029728516,Luna,Cachorro,German Shepherd Dog/Greyhound,Preto e Castanho,Femea,15
62749,981020029728516,Luna,Cachorro,German Shepherd Dog/Greyhound,Preto e Castanho,Femea,15
62750,None,Frankie,Coelho Domestico,Lionhead,Chocolate Point,Macho,48
62751,981020027708426,Atticus,Cachorro,German Shepherd Dog,Preto e Castanho,Macho,96
62752,981020029734551,Scout,Cachorro,Spaniel/Basset Hound,Preto,Femea,0
62752,981020029734551,Scout,Cachorro,Spaniel/Basset Hound,Preto,Femea,0
62753,None,Ralph,Gato,Domestic Long Hair,Branco e Laranja,Macho,47
62754,None,Tank,Cachorro,Bully Breed Mix,Tigrado e Branco,Macho,48
62756,None,Speed Racer,Gato,Domestic Short Hair,Laranja,Macho,23
62757,None,Foxy,Cachorro,Yorkshire Terrier/Mix,Castanho,Femea,38
62758,981020027822532,Colt,Gato,Domestic Short Hair,Preto,Macho,0
62758,981020027822532,Colt,Gato,Domestic Short Hair,Preto,Macho,0
62759,None,Tray,Cachorro,Rat Terrier,Branco e Castanho,Desconhecido,1188
62760,None,Theo,Cachorro,Jindo/Labrador Retriever,Marrom,Macho,61
62762,981020029315700,Princess Johanna,Cachorro,Labrador Retriever/Mix,Chocolate,Femea,0
62762,981020029315700,Princess Johanna,Cachorro,Labrador Retriever/Mix,Chocolate,Femea,0
62764,None,Dora,Gato,Domestic Short Hair,Tartaruga,Femea,22
62773,981020029733070,Lacey,Gato,Domestic Short Hair,Tartaruga,Femea,26
62774,981020029714191,Cagney,Gato,Domestic Short Hair,Preto e Branco,Femea,26
62775,981020029070995,Twinkle,Gato,Domestic Short Hair,Laranja,Femea,0
62775,981020029070995,Twinkle,Gato,Domestic Short Hair,Laranja,Femea,0
62776,981020027767880,Felix,Gato,Domestic Short Hair,Preto,Macho,0
62776,981020027767880,Felix,Gato,Domestic Short Hair,Preto,Macho,0
62777,981020027803249,Bowie,Gato,Domestic Short Hair,Preto,Macho,0
62777,981020027803249,Bowie,Gato,Domestic Short Hair,Preto,Macho,0
62778,981020027772879,Fosse,Gato,Domestic Short Hair,Laranja,Macho,0
62778,981020027772879,Fosse,Gato,Domestic Short Hair,Laranja,Macho,0
62779,981020027784872,Grace,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,0
62779,981020027784872,Grace,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,0
62780,981020027797134,Misha,Gato,Domestic Short Hair,Preto e Branco,Macho,0
62780,981020027797134,Misha,Gato,Domestic Short Hair,Preto e Branco,Macho,0
62781,None,Rex,Cachorro,Border Collie,Preto e Branco,Macho,96
62782,981020027812732,Bootsy,Gato,Siamese,Seal Point,Macho,19
62783,4632130330,LULU,Cachorro,Chow Chow/Mix,Preto,Femea,207
62785,981020027819128,Bucket,Gato,Domestic Short Hair,Calico Diluido,Femea,0
62785,981020027819128,Bucket,Gato,Domestic Short Hair,Calico Diluido,Femea,0
62786,981020027798292,Pail,Gato,Domestic Short Hair,Cinza,Macho,0
62786,981020027798292,Pail,Gato,Domestic Short Hair,Cinza,Macho,0
62787,981020029369928,Tote,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
62787,981020029369928,Tote,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
62788,985112005168265,Avery,Gato,Domestic Short Hair,Cinza,Macho,60
62789,981020027771780,Sunny,Cachorro,Yellow Labrador Retriever/Cattle Dog,Amarelo,Femea,64
62789,981020027771780,Sunny,Cachorro,Yellow Labrador Retriever/Cattle Dog,Amarelo,Femea,64
62789,981020027771780,Sunny,Cachorro,Yellow Labrador Retriever/Cattle Dog,Amarelo,Femea,64
62790,981020031214264,Cosmo,Cachorro,Akita/Alaskan Malamute,Preto e Castanho,Macho,168
62791,0A107A5A3E,Duke,Cachorro,Rat Terrier,Preto e Branco,Macho,123
62792,981020027046089,Sophie,Cachorro,"Pekingese/Poodle, Miniature",Creme,Femea,147
62794,981020029314218,Margaret,Gato,Domestic Short Hair,Preto e Branco,Femea,13
62795,981020029727816,Hector,Gato,Domestic Long Hair,Cinza,Macho,12
62796,981020027748519,Stavros,Gato,Domestic Long Hair,Preto,Macho,13
62797,981020029337083,Brie,Gato,Domestic Short Hair,Tabbico,Femea,8
62798,981020029329072,Chunk,Gato,Domestic Short Hair,Calico Diluido,Femea,10
62802,None,Bookshelf+,Gato,Domestic Short Hair,Laranja e Branco,Macho,12
62803,981020029353012,Vest,Gato,Domestic Short Hair,Cinza e Branco,Macho,24
62804,0A131E792C,Luna,Gato,Domestic Short Hair,Preto,Femea,87
62804,0A131E792C,Luna,Gato,Domestic Short Hair,Preto,Femea,87
62805,None,Snoopy,Cachorro,Bully Breed Mix/Shar Pei,Preto e Branco,Macho,15
62806,982126051925832,Kira,Gato,Domestic Short Hair,Preto e Branco,Femea,49
62807,985121007686178,Reilly,Cachorro,Great Dane/Mastiff,Preto,Macho,84
62810,None,KitKat,Gato,Domestic Short Hair,Preto e Branco,Desconhecido,0
62811,981020017679447,Achy,Cachorro,Yorkshire Terrier/Maltese,Castanho,Macho,95
62813,981020027831074,Paul,Gato,Domestic Short Hair,Preto,Femea,0
62813,981020027831074,Paul,Gato,Domestic Short Hair,Preto,Femea,0
62814,981020027077295,Pansy,Gato,Domestic Short Hair,Cinza,Femea,0
62814,981020027077295,Pansy,Gato,Domestic Short Hair,Cinza,Femea,0
62815,981020027823201,Pixie,Gato,Domestic Short Hair,Tartaruga,Femea,0
62815,981020027823201,Pixie,Gato,Domestic Short Hair,Tartaruga,Femea,0
62817,981020027840967,Peony,Gato,Domestic Short Hair,Cinza e Branco,Femea,0
62817,981020027840967,Peony,Gato,Domestic Short Hair,Cinza e Branco,Femea,0
62818,981020027814390,Cattle Nova,Cachorro,Cattle Dog/Labrador Retriever,Branco e Preto,Femea,12
62819,982000357761594,Elsa,Cachorro,American Bulldog,Branco e Preto,Femea,108
62820,981020009934511,Shasta,Cachorro,Jack Russell Terrier/Staffordshire Bull Terrier,Branco e Castanho,Femea,84
62821,981020029342811,"Royalty ""T""",Cachorro,Labrador Retriever/Mix,Preto,Femea,26
62822,981020029348445,Grizzly,Cachorro,German Shepherd Dog/Staffordshire Bull Terrier,Tigrado,Macho,20
62822,981020029348445,Grizzly,Cachorro,German Shepherd Dog/Staffordshire Bull Terrier,Tigrado,Macho,20
62825,None,Georgia,Hamster,Syrian,Castanho e Branco,Desconhecido,396
62826,981020029223766,Ocean,Gato,Domestic Short Hair,Laranja e Branco,Macho,6
62829,None,Dragon,Rato,Standard,Branco,Macho,12
62830,None,Pepper,Rato,Dumbo,Preto e Branco,Macho,12
62831,981020029809071,Kia,Cachorro,Boxer,Fulvo,Femea,87
62831,981020029809071,Kia,Cachorro,Boxer,Fulvo,Femea,87
62832,981020029801855,Hercules,Cachorro,Boxer,Marrom e Branco,Macho,0
62832,981020029801855,Hercules,Cachorro,Boxer,Marrom e Branco,Macho,0
62833,981020027764575,Max,Cachorro,"Poodle, Miniature/Mix",Preto e Branco,Macho,28
